"playerid","bbrefid","name","player_url"
manzaky01,manzaky01,Kyle Manzardo,https://www.baseball-reference.com/players/m/manzaky01.shtml
martian02,martian02,Angel Martinez,https://www.baseball-reference.com/players/m/martian02.shtml
martiau01,martiau01,Austin Martin,https://www.baseball-reference.com/players/m/martiau01.shtml
martior01,martior01,Orelvis Martinez,https://www.baseball-reference.com/players/m/martior01.shtml
matsuyu01,matsuyu01,Yuki Matsui,https://www.baseball-reference.com/players/m/matsuyu01.shtml
matthze01,matthze01,Zebby Matthews,https://www.baseball-reference.com/players/m/matthze01.shtml
mayoco01,mayoco01,Coby Mayo,https://www.baseball-reference.com/players/m/mayoco01.shtml
mazurad01,mazurad01,Adam Mazur,https://www.baseball-reference.com/players/m/mazurad01.shtml
mccanky01,mccanky01,Kyle McCann,https://www.baseball-reference.com/players/m/mccanky01.shtml
mccragr01,mccragr01,Grant McCray,https://www.baseball-reference.com/players/m/mccragr01.shtml
mcderch01,mcderch01,Chayce McDermott,https://www.baseball-reference.com/players/m/mcderch01.shtml
mcdontr01,mcdontr01,Trevor McDonald,https://www.baseball-reference.com/players/m/mcdontr01.shtml
mcgremi01,mcgremi01,Michael McGreevy,https://www.baseball-reference.com/players/m/mcgremi01.shtml
meekeja01,meekeja01,James Meeker,https://www.baseball-reference.com/players/m/meekeja01.shtml
menacr01,menacr01,Cristian Mena,https://www.baseball-reference.com/players/m/menacr01.shtml
mercami01,mercami01,Michael Mercado,https://www.baseball-reference.com/players/m/mercami01.shtml
merrija01,merrija01,Jackson Merrill,https://www.baseball-reference.com/players/m/merrija01.shtml
milleer01,milleer01,Erik Miller,https://www.baseball-reference.com/players/m/milleer01.shtml
millery01,millery01,Ryan Miller,https://www.baseball-reference.com/players/m/millery01.shtml
misneka01,misneka01,Kameron Misner,https://www.baseball-reference.com/players/m/misneka01.shtml
molinan01,molinan01,Anthony Molina,https://www.baseball-reference.com/players/m/molinan01.shtml
monteke01,monteke01,Keider Montero,https://www.baseball-reference.com/players/m/monteke01.shtml
montgma01,montgma01,Mason Montgomery,https://www.baseball-reference.com/players/m/montgma01.shtml
munozro01,munozro01,Roddery Munoz,https://www.baseball-reference.com/players/m/munozro01.shtml
myersto01,myersto01,Tobias Myers,https://www.baseball-reference.com/players/m/myersto01.shtml
narvaca01,narvaca01,Carlos Narvaez,https://www.baseball-reference.com/players/n/narvaca01.shtml
nastrni01,nastrni01,Nick Nastrini,https://www.baseball-reference.com/players/n/nastrni01.shtml
neelyja01,neelyja01,Jack Neely,https://www.baseball-reference.com/players/n/neelyja01.shtml
noeljh01,noeljh01,Jhonkensy Noel,https://www.baseball-reference.com/players/n/noeljh01.shtml
norbyco01,norbyco01,Connor Norby,https://www.baseball-reference.com/players/n/norbyco01.shtml
norbyco01,norbyco01,Connor Norby,https://www.baseball-reference.com/players/n/norbyco01.shtml
nunezde01,nunezde01,Dedniel Nunez,https://www.baseball-reference.com/players/n/nunezde01.shtml
nunezna01,nunezna01,Nasim Nunez,https://www.baseball-reference.com/players/n/nunezna01.shtml
olougja01,olougja01,Jack O'Loughlin,https://www.baseball-reference.com/players/o/olougja01.shtml
orzeer01,orzeer01,Eric Orze,https://www.baseball-reference.com/players/o/orzeer01.shtml
otanemi01,otanemi01,Michel Otanez,https://www.baseball-reference.com/players/o/otanemi01.shtml
pagesan01,pagesan01,Andy Pages,https://www.baseball-reference.com/players/p/pagesan01.shtml
pagespe02,pagespe02,Pedro Pages,https://www.baseball-reference.com/players/p/pagespe02.shtml
parkemi01,parkemi01,Mitchell Parker,https://www.baseball-reference.com/players/p/parkemi01.shtml
paulegr01,paulegr01,Graham Pauley,https://www.baseball-reference.com/players/p/paulegr01.shtml
penniwa01,penniwa01,Walter Pennington,https://www.baseball-reference.com/players/p/penniwa01.shtml
penniwa01,penniwa01,Walter Pennington,https://www.baseball-reference.com/players/p/penniwa01.shtml
penroza01,penroza01,Zach Penrod,https://www.baseball-reference.com/players/p/penroza01.shtml
perallu01,perallu01,Luis Peralta,https://www.baseball-reference.com/players/p/perallu01.shtml
peredjh01,peredjh01,Jhonny Pereda,https://www.baseball-reference.com/players/p/peredjh01.shtml
perezwe01,perezwe01,Wenceel Perez,https://www.baseball-reference.com/players/p/perezwe01.shtml
petermi01,petermi01,Michael Petersen,https://www.baseball-reference.com/players/p/petermi01.shtml
petermi01,petermi01,Michael Petersen,https://www.baseball-reference.com/players/p/petermi01.shtml
phillty01,phillty01,Tyler Phillips,https://www.baseball-reference.com/players/p/phillty01.shtml
povicca01,povicca01,Cade Povich,https://www.baseball-reference.com/players/p/povicca01.shtml
ramirem01,ramirem01,Emmanuel Ramirez,https://www.baseball-reference.com/players/r/ramirem01.shtml
ramosbr01,ramosbr01,Bryan Ramos,https://www.baseball-reference.com/players/r/ramosbr01.shtml
reynose01,reynose01,Sean Reynolds,https://www.baseball-reference.com/players/r/reynose01.shtml
ribalor01,ribalor01,Orlando Ribalta,https://www.baseball-reference.com/players/r/ribalor01.shtml
ricebe01,ricebe01,Ben Rice,https://www.baseball-reference.com/players/r/ricebe01.shtml
rivasle01,rivasle01,Leo Rivas,https://www.baseball-reference.com/players/r/rivasle01.shtml
roberda11,roberda11,Daniel Robert,https://www.baseball-reference.com/players/r/roberda11.shtml
rockeku01,rockeku01,Kumar Rocker,https://www.baseball-reference.com/players/r/rockeku01.shtml
rodrica02,rodrica02,Carlos Rodriguez,https://www.baseball-reference.com/players/r/rodrica02.shtml
rodrijo10,rodrijo10,Johnathan Rodriguez,https://www.baseball-reference.com/players/r/rodrijo10.shtml
rodrira02,rodrira02,Randy Rodriguez,https://www.baseball-reference.com/players/r/rodrira02.shtml
rodriya01,rodriya01,Yariel Rodriguez,https://www.baseball-reference.com/players/r/rodriya01.shtml
rollech01,rollech01,Chris Roller,https://www.baseball-reference.com/players/r/rollech01.shtml
romodr01,romodr01,Drew Romo,https://www.baseball-reference.com/players/r/romodr01.shtml
rouppla01,rouppla01,Landen Roupp,https://www.baseball-reference.com/players/r/rouppla01.shtml
roycrch01,roycrch01,Chris Roycroft,https://www.baseball-reference.com/players/r/roycrch01.shtml
ryanri01,ryanri01,River Ryan,https://www.baseball-reference.com/players/r/ryanri01.shtml
sabroer01,sabroer01,Erik Sabrowski,https://www.baseball-reference.com/players/s/sabroer01.shtml
saggeth01,saggeth01,Thomas Saggese,https://www.baseball-reference.com/players/s/saggeth01.shtml
sammobr01,sammobr01,Bryan Sammons,https://www.baseball-reference.com/players/s/sammobr01.shtml
sanojja01,sanojja01,Javier Sanoja,https://www.baseball-reference.com/players/s/sanojja01.shtml
sauerma01,sauerma01,Matt Sauer,https://www.baseball-reference.com/players/s/sauerma01.shtml
schneda04,schneda04,Daniel Schneemann,https://www.baseball-reference.com/players/s/schneda04.shtml
schuema01,schuema01,Max Schuemann,https://www.baseball-reference.com/players/s/schuema01.shtml
schunaa01,schunaa01,Aaron Schunk,https://www.baseball-reference.com/players/s/schunaa01.shtml
schwesp01,schwesp01,Spencer Schwellenbach,https://www.baseball-reference.com/players/s/schwesp01.shtml
scottch01,scottch01,Christian Scott,https://www.baseball-reference.com/players/s/scottch01.shtml
scottvi01,scottvi01,Victor Scott II,https://www.baseball-reference.com/players/s/scottvi01.shtml
shentau01,shentau01,Austin Shenton,https://www.baseball-reference.com/players/s/shentau01.shtml
shugach01,shugach01,Chase Shugart,https://www.baseball-reference.com/players/s/shugach01.shtml
skenepa01,skenepa01,Paul Skenes,https://www.baseball-reference.com/players/s/skenepa01.shtml
slateju01,slateju01,Justin Slaten,https://www.baseball-reference.com/players/s/slateju01.shtml
smithca06,smithca06,Cade Smith,https://www.baseball-reference.com/players/s/smithca06.shtml
sogarni01,sogarni01,Nick Sogard,https://www.baseball-reference.com/players/s/sogarni01.shtml
spencmi01,spencmi01,Mitch Spence,https://www.baseball-reference.com/players/s/spencmi01.shtml
sternju01,sternju01,Justin Sterner,https://www.baseball-reference.com/players/s/sternju01.shtml
sweentr01,sweentr01,Trey Sweeney,https://www.baseball-reference.com/players/s/sweentr01.shtml
taylotr01,taylotr01,Troy Taylor,https://www.baseball-reference.com/players/t/taylotr01.shtml
tengka01,tengka01,Kai-Wei Teng,https://www.baseball-reference.com/players/t/tengka01.shtml
teodobr01,teodobr01,Bryce Teodosio,https://www.baseball-reference.com/players/t/teodobr01.shtml
thorpdr01,thorpdr01,Drew Thorpe,https://www.baseball-reference.com/players/t/thorpdr01.shtml
uwasana01,uwasana01,Naoyuki Uwasawa,https://www.baseball-reference.com/players/u/uwasana01.shtml
vanasri01,vanasri01,Ricky Vanasco,https://www.baseball-reference.com/players/v/vanasri01.shtml
vanasri01,vanasri01,Ricky Vanasco,https://www.baseball-reference.com/players/v/vanasri01.shtml
vazqulu01,vazqulu01,Luis Vazquez,https://www.baseball-reference.com/players/v/vazqulu01.shtml
villael02,villael02,Eli Villalobos,https://www.baseball-reference.com/players/v/villael02.shtml
wagamer01,wagamer01,Eric Wagaman,https://www.baseball-reference.com/players/w/wagamer01.shtml
wagnewi01,wagnewi01,Will Wagner,https://www.baseball-reference.com/players/w/wagnewi01.shtml
waldrhu01,waldrhu01,Hurston Waldrep,https://www.baseball-reference.com/players/w/waldrhu01.shtml
walstbl01,walstbl01,Blake Walston,https://www.baseball-reference.com/players/w/walstbl01.shtml
waltean01,waltean01,Andrew Walters,https://www.baseball-reference.com/players/w/waltean01.shtml
warrewi01,warrewi01,Will Warren,https://www.baseball-reference.com/players/w/warrewi01.shtml
wendzda01,wendzda01,Davis Wendzel,https://www.baseball-reference.com/players/w/wendzda01.shtml
westbja02,westbja02,Jamie Westbrook,https://www.baseball-reference.com/players/w/westbja02.shtml
whitcsh01,whitcsh01,Shay Whitcomb,https://www.baseball-reference.com/players/w/whitcsh01.shtml
whitlfo01,whitlfo01,Forrest Whitley,https://www.baseball-reference.com/players/w/whitlfo01.shtml
wilsoja05,wilsoja05,Jacob Wilson,https://www.baseball-reference.com/players/w/wilsoja05.shtml
winnco01,winnco01,Cole Winn,https://www.baseball-reference.com/players/w/winnco01.shtml
woodja03,woodja03,James Wood,https://www.baseball-reference.com/players/w/woodja03.shtml
wroblju01,wroblju01,Justin Wrobleski,https://www.baseball-reference.com/players/w/wroblju01.shtml
yamamyo01,yamamyo01,Yoshinobu Yamamoto,https://www.baseball-reference.com/players/y/yamamyo01.shtml
yanger01,yanger01,Eric Yang,https://www.baseball-reference.com/players/y/yanger01.shtml
yorkeni01,yorkeni01,Nick Yorke,https://www.baseball-reference.com/players/y/yorkeni01.shtml
zeferry01,zeferry01,Ryan Zeferjahn,https://www.baseball-reference.com/players/z/zeferry01.shtml
zulueyo01,zulueyo01,Yosver Zulueta,https://www.baseball-reference.com/players/z/zulueyo01.shtml
